Playlist ID	Tilte	Playlist url	Genre	Likes count	Repost count	Track Count	TrackIDs	Creator ID	Creator name	user url
1142787649	AINT STESSIN Vol.1	https://soundcloud.com/angel-mu-oz-20/sets/aint-stessin-vol-1		56	4.0	8	907809709 907812514 907818265 907849246 907819399 907925956 908009458 908049808 	43586574	KMOB Angel	https://soundcloud.com/angel-mu-oz-20
1009838494	SKINK Radio	https://soundcloud.com/showtek/sets/skink-radio		90	19.0	15	1158100381 1121701534 1118126527 1104611146 1106858326 1104538891 1100481898 1096143709 1091472832 1088618416 1083254737 1079319208 1074882337 1070343868 1064859214 	3221831	Showtek	https://soundcloud.com/showtek
311750264	Renegade Ep	https://soundcloud.com/destructoamf/sets/renegade-ep-out-now	Hip-Hop	1053	271.0	6	315354069 304824350 277967757 243244020 315353544 287658469 	1341214	Destructo	https://soundcloud.com/destructoamf
17458492	Best Trap *Greatest Hits*	https://soundcloud.com/officialdigitalrecords/sets/electro-2013-top-5-eelctro	trap	9	1.0	5	124660211 130039614 79918465 63678841 110922762 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
125963354	Ossie - Cape Town Is Calling	https://soundcloud.com/mtarecords/sets/ossie-cape-town		35	7.0	1	215507638 	260041	MTA Records	https://soundcloud.com/mtarecords
2420542	Junkie XL - Synthesized	https://soundcloud.com/nettwerkmusicgroup/sets/junkie-xl-synthesized		44	7.0	12	58134634 58134635 58134636 58134637 58134638 58134639 58134640 58134641 58134642 58134643 58134644 58134645 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
1300424584	Bloodstream (Ben Gold Remix)	https://soundcloud.com/ferry-corsten/sets/bloodstream-ben-gold-remix	Dance	29	7.0	2	1104648271 993015166 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
9341776	The Diplomats (Camron, Jim Jones, Juelz Santana) *Greatest Hits* #dipset	https://soundcloud.com/officialdigitalrecords/sets/the-diplomats-camron-jim-jones	Hiphop	144	39.0	15	3746272 23383444 3458681 11999123 71570077 89465895 52768698 3603560 45067179 73546392 60213097 1401233 64939856 61977423 12454976 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
43741271	Leftside - Monkey Biznizz (Remixes) [JEFF083]	https://soundcloud.com/maddecent/sets/leftiside-monkey-biznizz-remixesjeff083	Remix	719	215.0	6	159040144 159040142 159040140 159040139 159040137 111107418 	14730	Mad Decent	https://soundcloud.com/maddecent
188333266	SPOTLIGHT	https://soundcloud.com/goodtimesaheadmusic/sets/spotlight	Electronic	1996	462.0	10	235385466 186018251 196720519 204038452 196649160 201105629 177563353 144880614 82522529 80781146 	2987587	Good Times Ahead	https://soundcloud.com/goodtimesaheadmusic
1826958	Manic Focus - Definition of Rhythm (Album)	https://soundcloud.com/nickraymondg/sets/manic-focus-definition-of	Electronic	6	2.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
929761720	Omar Souleyman - Shlon	https://soundcloud.com/maddecent/sets/omar-souleyman-shlon		83	19.0	6	692391637 692391757 692392432 692391073 692391124 692392414 	14730	Mad Decent	https://soundcloud.com/maddecent
49603268	Maroon 5 - V	https://soundcloud.com/interscope/sets/maroon-5-v	Pop	8310	2167.0	11	155167598 166300331 166300329 166300327 166300320 166300319 166300317 166300315 166300313 166300312 166300309 	1377057	Interscope Records	https://soundcloud.com/interscope
149437424	Hot Since 82 - Damage / Veins	https://soundcloud.com/hotsince-82/sets/hot-since-82-damage-veins-1	Damage / Veins	2536	685.0	2	225931094 225513633 	5646032	Hot Since 82	https://soundcloud.com/hotsince-82
99297471	Daktyl - Cyclical LP	https://soundcloud.com/maddecent/sets/daktyl-cyclical-lp		3478	880.0	5	201305540 199677686 201305552 201305562 190615310 	14730	Mad Decent	https://soundcloud.com/maddecent
2832328	Doorly feat. Soraya Vivian - Rush (JEFF036)	https://soundcloud.com/maddecent/sets/doorly-feat-soraya-vivian-rush	UK House	193	6.0	6	69278897 69278899 69278898 69278901 69278903 69278902 	14730	Mad Decent	https://soundcloud.com/maddecent
792164421	Herve Pagez & Diplo - Spicy (feat. Charli XCX)	https://soundcloud.com/maddecent/sets/herve-pagez-diplo-spicy-feat		122	27.0	1	628731447 	14730	Mad Decent	https://soundcloud.com/maddecent
1153948306	Brockman & Basti M -  X (The Album)	https://soundcloud.com/weplaymusiccgn/sets/brockman-basti-m-x-the-album	Dance & EDM	3	1.0	10	920296735 920296720 920296708 920294362 920294263 920294176 881615389 899301301 829160233 808997923 	4127855	WEPLAY Music	https://soundcloud.com/weplaymusiccgn
398806226	Fear EP	https://soundcloud.com/nittigritti/sets/fear-ep	house	478	130.0	3	369985664 369985598 369985619 	217770491	Nitti Gritti	https://soundcloud.com/nittigritti
1300582642	This Is Love	https://soundcloud.com/hardwell/sets/this-is-love-89183687	Dance	4	0.0	2	496172010 1104878917 	296190	HARDWELL	https://soundcloud.com/hardwell
331080688	Charlie Puth - Attention (Bingo Players Remix)	https://soundcloud.com/bingoplayers/sets/charlie-puth-attention-bingo		365	91.0	1	328248159 	1716289	Bingo Players	https://soundcloud.com/bingoplayers
40319085	Moska - Duma (JEFF078)	https://soundcloud.com/maddecent/sets/moska-duma-jeff078-1	jeffrees	918	283.0	3	154991310 154991307 157823034 	14730	Mad Decent	https://soundcloud.com/maddecent
1121094226	Twice In A Blue Moon	https://soundcloud.com/ferry-corsten/sets/twice-in-a-blue-moon-3	Dance	6	0.0	12	885565972 321053039 321053339 321052976 321053432 321053126 321053263 321053327 321053753 321053341 321053651 321053105 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
1300585021	Light It Up	https://soundcloud.com/hardwell/sets/light-it-up-959972725	Dance	7	0.0	2	502596753 1104877483 	296190	HARDWELL	https://soundcloud.com/hardwell
621749466	FIRST TIME	https://soundcloud.com/slanderofficial/sets/first-time		1284	269.0	1	513327087 	2308646	SLANDER	https://soundcloud.com/slanderofficial
4150461	Diplo - Express Yourself Remix EP	https://soundcloud.com/maddecent/sets/diplo-express-yourself-remix		1572	327.0	7	83880148 83880149 83880150 83880151 83880152 83880153 83880154 	14730	Mad Decent	https://soundcloud.com/maddecent
1306798489	Happy Machine	https://soundcloud.com/dillonfrancis/sets/happy-machine-3	Dance & EDM	221	48.0	5	1084797244 1107932215 1107924067 1107924091 1075243693 	146393	DILLONFRANCIS	https://soundcloud.com/dillonfrancis
1265291503	I Am Hardwell (Original Soundtrack)	https://soundcloud.com/hardwell/sets/i-am-hardwell-original-1	Dance	3	0.0	12	302323462 302323225 284854211 302322875 302323189 302323038 302323606 302324288 302322949 302323762 302322997 302323233 	296190	HARDWELL	https://soundcloud.com/hardwell
2154691	The Be Good Tanyas - Scattered Leaves	https://soundcloud.com/nettwerkmusicgroup/sets/the-be-good-tanyas-scattered		24	2.0	2	50840651 101487443 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
48785329	EDM {2015}	https://soundcloud.com/officialdigitalrecords/sets/top-10-edm-singles-on	edm	54	7.0	15	171566953 165890906 173652105 162095893 163858584 166281485 170039654 169859444 172641644 163833154 10941567 154923367 114390975 11464279 146734039 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
1213627222	Hey Boy (The Remixes)	https://soundcloud.com/siamusic/sets/hey-boy-the-remixes	Dance	114	3.0	4	968817814 968818249 968819047 965269279 	3789802	Sia	https://soundcloud.com/siamusic
1114665877	WEPLAY Bass EP Vol. 6	https://soundcloud.com/weplaymusiccgn/sets/weplay-bass-ep-vol-6	Dance & EDM	1	0.0	3	879556717 879556708 879556702 	4127855	WEPLAY Music	https://soundcloud.com/weplaymusiccgn
391178210	vocal tracks!	https://soundcloud.com/1800entity/sets/my-favs		14	0.0	4	364638050 361726286 337394300 323480366 	256055700	1800entity	https://soundcloud.com/1800entity
923167900	Mellow (Remixes)	https://soundcloud.com/showtek/sets/mellow-remixes-5	Dance	1	0.0	5	321000999 318601658 321000997 321000998 321000995 	3221831	Showtek	https://soundcloud.com/showtek
843208301	Tiësto - Together EP	https://soundcloud.com/musical-freedom/sets/tiesto-together-ep		207	50.0	5	662908901 611731146 590477826 597847518 601164588 	2709976	Musical Freedom	https://soundcloud.com/musical-freedom
433277013	BITING THE BULLET	https://soundcloud.com/bellarubyy/sets/biting-the-bullet	Ambient	241	27.0	3	389750355 389750349 389750346 	193879734	Bella Ruby	https://soundcloud.com/bellarubyy
1146097453	Movin you	https://soundcloud.com/smashthehouse/sets/movun	Dance & EDM	23	7.0	2	910973101 910974775 	7551714	Smash The House	https://soundcloud.com/smashthehouse
1310106463	ULTRA 25th Anniversary	https://soundcloud.com/ultrarecords/sets/ultra-25th-anniversary		19	3.0	9	1149874750 1142028160 1116369325 1116973963 1116994246 979333603 1090425751 1132587745 1129082809 	326153	Ultra Music	https://soundcloud.com/ultrarecords
296983680	Party & Destroy	https://soundcloud.com/partyfavor/sets/party-destroy-2	Electronic	231	33.0	6	275841936 275841938 275841940 275841935 275841931 275841943 	2473151	PARTY FAVOR	https://soundcloud.com/partyfavor
289238419	Blasterjaxx || Maxximize On Air	https://soundcloud.com/blasterjaxx/sets/blasterjaxx-maxximize-on-air	Electronic	542	123.0	5	1156175944 1150142542 1146051091 1142193445 1138191010 	1495169	BLASTERJAXX	https://soundcloud.com/blasterjaxx
148419911	Skinkalation Vol. 1 Mixed By Showtek	https://soundcloud.com/skinkofficial/sets/skinkalation-vol-1-mixed-by	Skinkalation	1260	336.0	5	229389257 228036059 227470997 226247843 225521356 	40385999	SKINK	https://soundcloud.com/skinkofficial
45147663	Every Bridge Burned - Aun Aprendo	https://soundcloud.com/riserecords/sets/every-bridge-burned-aun-aprendo	rise records	40	2.0	10	160866676 160866675 160866672 160866671 160866670 160866667 160866665 160866664 160866661 160866660 	2185042	Rise Records	https://soundcloud.com/riserecords
291161651	Encoded	https://soundcloud.com/hardwell/sets/encoded-2	Dance	19	2.0	2	302323116 302323088 	296190	HARDWELL	https://soundcloud.com/hardwell
1079916004	Plz Stay, bb	https://soundcloud.com/ciaran-lavery/sets/plz-stay-bb-1	Alternative	1	0.0	12	774409048 774367486 774381241 774409546 774395563 774364030 774408103 774405868 774375202 774401053 774391648 774405481 	6969397	Ciaran Lavery	https://soundcloud.com/ciaran-lavery
138656792	The Frightnrs - Inna Lovers Quarrel	https://soundcloud.com/maddecent/sets/the-frightnrs-inna-lovers-1	reggae	1267	247.0	5	221063673 221063687 221063867 221063884 215016611 	14730	Mad Decent	https://soundcloud.com/maddecent
15736216	DJ WestCoast Presents: Best Deep House of (2013) *Greatest Hits*	https://soundcloud.com/officialdigitalrecords/sets/deep-house-top-20-2013	deephouse	33	5.0	15	93555520 61805572 64515659 71000019 101205919 102140448 79899754 58691123 46062012 80364202 83359933 91923946 35247650 45336010 77950793 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
327301876	Restraints	https://soundcloud.com/1800entity/sets/restraints	1800entity	27	7.0	0		256055700	1800entity	https://soundcloud.com/1800entity
221472563	Hi Def Youth - Party Thieves UNDRAFTED EP OUT NOW	https://soundcloud.com/flosstradamus/sets/hi-def-youth	Dance & EDM	1278	371.0	4	263889473 263889674 263889772 262059204 	312963	Flosstradamus	https://soundcloud.com/flosstradamus
28191550	Dawn Golden - All I Want	https://soundcloud.com/maddecent/sets/dawn-golden-all-i-want		1926	702.0	2	137730171 145721482 	14730	Mad Decent	https://soundcloud.com/maddecent
103130037	Remixes	https://soundcloud.com/itsbrillz/sets/remixes		863	212.0	8	187230425 153059351 163037312 140016021 108730204 58640749 53998765 258969602 	16140015	ItsBrillz	https://soundcloud.com/itsbrillz
1154109304	Radio Crash	https://soundcloud.com/ferry-corsten/sets/radio-crash-3	Dance	5	0.0	6	321053066 321053074 321053263 321053089 321053010 321053128 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
1146485656	L.A.	https://soundcloud.com/tensnake/sets/l-a-627050697	Dance	37	4.0	14	799892731 730950847 897709939 897708877 897708430 897708808 707844310 862474795 832820446 897708670 845385007 897709519 897711502 897709327 	8436	TENSNAKE	https://soundcloud.com/tensnake
1191449851	Apashe - Distance (ft. Geoffroy)[Remixes]	https://soundcloud.com/apashe/sets/apashe-distance-ft-geoffroy		175	47.0	5	961523164 960883018 961624426 961314859 960670777 	765484	𝖆 𝖕 𝖆 𝖘 𝖍 𝖊	https://soundcloud.com/apashe
1060461742	Punk (Tom Staar Remix)	https://soundcloud.com/ferry-corsten/sets/punk-tom-staar-remix	Dance	65	13.0	2	815729602 808401850 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
1288973686	SLEEP	https://soundcloud.com/dvbbs/sets/sleep1		57	18.0	5	947347312 1060020004 1065125941 1016273986 1060035769 	4152527	DVBBS	https://soundcloud.com/dvbbs
687828846	Deepend - Only Love (The Remixes)	https://soundcloud.com/spinninrecords/sets/deepend-only-love-the-remixes	Dance & EDM	120	30.0	3	560419044 560418930 560418996 	175766	Spinnin' Records	https://soundcloud.com/spinninrecords
331194613	Jumper	https://soundcloud.com/hardwell/sets/jumper-6	Dance	21	1.0	2	276666793 276666944 	296190	HARDWELL	https://soundcloud.com/hardwell
331046954	**** SUPER 7 VOLUME 7 ****	https://soundcloud.com/jayceeoh/sets/super-7-volume-7		157	36.0	1	326647705 	67248	Jayceeoh	https://soundcloud.com/jayceeoh
922962631	Radio Crash	https://soundcloud.com/ferry-corsten/sets/radio-crash-2	Dance	4	0.0	4	321053066 321053074 321053010 321053128 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
713266146	Diplo - Europa	https://soundcloud.com/maddecent/sets/diplo-europa		194	49.0	6	563920347 571360233 575477520 575539755 575476512 575475273 	14730	Mad Decent	https://soundcloud.com/maddecent
58602558	surrenderdorothy - itstheleastwecando	https://soundcloud.com/surrenderdorothymusic/sets/itstheleastwecando	surrenderdorothy	6574	1230.0	7	176047773 176047769 176047768 176048017 176048007 176047938 176047898 	90216387	surrenderdorothy	https://soundcloud.com/surrenderdorothymusic
687258339	The Remedy Vol. 1	https://soundcloud.com/drfresch/sets/remedyvol1		936	205.0	9	559970382 559972878 559968564 559950102 559972836 559981317 559965900 559983381 559983744 	13276960	DR. FRESCH	https://soundcloud.com/drfresch
1097807812	Somebody Else (Eli & Fur Remix)	https://soundcloud.com/tensnake/sets/somebody-else-eli-fur-remix	Dance	35	7.0	2	851428219 799892731 	8436	TENSNAKE	https://soundcloud.com/tensnake
39430350	Young Liars - Tidal Wave	https://soundcloud.com/nettwerkmusicgroup/sets/young-liars-tidal-wave	Indie Rock	207	61.0	12	154119284 144909369 154119283 154119282 154119263 140114440 154119258 154119256 154119255 154119253 154119252 154119250 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
923046544	Arcade - EP	https://soundcloud.com/dimitrivegasandlikemike/sets/arcade-ep-1	Electronique : Dance	11	1.0	1	267446997 	274197	dimitrivegasandlikemike	https://soundcloud.com/dimitrivegasandlikemike
1232482156	Mercy E.P.	https://soundcloud.com/showtek/sets/mercy-e-p	Electronic	10	4.0	2	999127801 996212497 	3221831	Showtek	https://soundcloud.com/showtek
923046148	Natural Disaster	https://soundcloud.com/laidbackluke/sets/natural-disaster-7	Dance	0	0.0	5	294726890 294726900 294726950 294726845 294726847 	236295	LaidbackLuke	https://soundcloud.com/laidbackluke
335916303	Love Will	https://soundcloud.com/ferry-corsten/sets/love-will-4	Dance	1	0.0	4	321053519 321053572 321053528 331824429 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
685966116	singles **AVAILABLE ON ALL PLATFORMS**	https://soundcloud.com/bedhead2001/sets/singles-available-on-all	bummer	7	0.0	5	387812339 397188843 402236016 447111057 457371027 	363279257	bedhead	https://soundcloud.com/bedhead2001
19880221	Run tha trap	https://soundcloud.com/atown91/sets/run-tha-trap	Electronic	0	0.0	9	113576839 128213886 129715680 129427268 116403241 134453439 137892640 124340200 139910156 	1846796	Atown91	https://soundcloud.com/atown91
327455104	Know No Better EP	https://soundcloud.com/majorlazer/sets/know-no-better-ep		13823	3407.0	5	325513140 325514102 325514757 325515690 325516096 	12148579	Major Lazer	https://soundcloud.com/majorlazer
323811853	Good Enuff X Daruma Compilation	https://soundcloud.com/maddecent/sets/good-enuff-x-daruma	Dance & EDM	400	104.0	5	321649245 321649925 321651061 321651552 319824309 	14730	Mad Decent	https://soundcloud.com/maddecent
360719690	Weekly Chill Playlist Vol. 32	https://soundcloud.com/nickraymondg/sets/weekly-chill-playlist-vol-32	Chill	1519	219.0	15	345089139 345650640 346103844 345201538 346137811 346400552 346316561 343967387 345165285 345504187 346089304 346067206 345516806 237860329 344091228 	445063	Thissongissick.com	https://soundcloud.com/nickraymondg
1795104	Sound Remedy - Haunted Valor	https://soundcloud.com/nickraymondg/sets/sound-remedy-haunted-valor	Electro House	12	7.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
2052237	"Sebastian Ingrosso & Alesso ft. Ryan Tedder - ""Calling (Lose My Mind)"" Remixes"	https://soundcloud.com/interscope/sets/sebastian-ingrosso-alesso-ft	Dance Electronic	52	8.0	4	48084551 48084553 48084554 48084555 	1377057	Interscope Records	https://soundcloud.com/interscope
27156187	'I Got U' Remixes	https://soundcloud.com/dukedumont/sets/i-got-u-remixes	House	1433	439.0	2	135483537 134619746 	692623	Duke Dumont	https://soundcloud.com/dukedumont
92118131	"DJ MTK- ""Best of Electro House"" (The Mixtape - Vol.02)"	https://soundcloud.com/officialdigitalrecords/sets/5k-just-do-it-mixtape	gym	369	64.0	15	25730687 19514559 2697864 15964556 72447821 21655177 45052168 19593070 101159822 48097265 71246745 70232351 38600403 142316653 72521828 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
317152440	Revealed Collection Part 1: ADE Edition (Mixed Version)	https://soundcloud.com/hardwell/sets/revealed-collection-part-1-ade	Dance	46	5.0	14	302323342 302322881 302324857 304658739 302322978 302323167 302323324 302322959 302324353 302323452 302323153 302324732 302322922 302323378 	296190	HARDWELL	https://soundcloud.com/hardwell
317232650	Hardwell On Air May 2016 - Part 1	https://soundcloud.com/hardwell/sets/hardwell-on-air-may-2016-part	Dance	89	10.0	15	302322138 302322290 303130899 302322397 302322343 302322340 1077479230 302322231 302322976 302322219 302322941 302322669 302322472 302322765 302322156 	296190	HARDWELL	https://soundcloud.com/hardwell
388085789	NGHTMRE - NGHTMRE, Pt. II	https://soundcloud.com/maddecent/sets/nghtmre-nghtmre-pt-ii		849	216.0	4	345039512 348223763 355191917 363619052 	14730	Mad Decent	https://soundcloud.com/maddecent
349348238	Hardwell & Friends, Vol. 02	https://soundcloud.com/hardwell/sets/hardwell-friends-vol-02	Dance	929	162.0	5	339024400 339342145 339066615 339342183 340293215 	296190	HARDWELL	https://soundcloud.com/hardwell
75320879	Da MuthaFckn ReeeMix (2015)	https://soundcloud.com/officialdigitalrecords/sets/da-muthafckn-reeemix-2015	hiphop	40	4.0	15	188016356 180782853 176435533 171534317 192113485 145192924 189349547 203154978 204088308 196737669 197629195 206402734 169941558 207231934 180954304 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
2246736	Raf Riley- Dog Unit (JEFF022)	https://soundcloud.com/maddecent/sets/raf-riley-dog-unit-jeff022	Dubstep	62	8.0	3	53340354 53340355 53340356 	14730	Mad Decent	https://soundcloud.com/maddecent
462514653	trashbed vol. 1	https://soundcloud.com/bedhead2001/sets/trashbed-vol-1	TRASHBED	26	2.0	9	407990673 407990631 407990694 407990664 407969784 407969604 407989125 402236016 389678466 	363279257	bedhead	https://soundcloud.com/bedhead2001
291161320	Calavera	https://soundcloud.com/hardwell/sets/calavera-3	Dance	79	9.0	1	276668195 	296190	HARDWELL	https://soundcloud.com/hardwell
16767590	Ellie Goulding - iTunes Session EP	https://soundcloud.com/interscope/sets/ellie-goulding-itunes-session	Pop	877	269.0	5	124085307 124085310 124085309 124085311 124074646 	1377057	Interscope Records	https://soundcloud.com/interscope
222528651	Dillon Francis & NGHTMRE - Need You	https://soundcloud.com/nghtmre/sets/dillon-francis-nghtmre-need	MOOMBAHTON	3128	909.0	1	262723268 	69257219	NGHTMRE	https://soundcloud.com/nghtmre
1101940567	Diss!	https://soundcloud.com/ferry-corsten/sets/diss-936234204	Dance	2	0.0	2	867284101 867283951 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
740132214	foodman - ODOODO	https://soundcloud.com/maddecent/sets/foodman-odoodo		57	14.0	5	590656149 590656086 590656140 589875339 590656014 	14730	Mad Decent	https://soundcloud.com/maddecent
302296024	Knee Deep In February	https://soundcloud.com/hotsince-82/sets/knee-deep-in-february-1		340	68.0	9	295699482 308386037 276531842 279692507 110207334 128319766 274330676 303142675 302653349 	5646032	Hot Since 82	https://soundcloud.com/hotsince-82
3853071	80's Music (Find your favorite 80s song) *SmartRadio*	https://soundcloud.com/officialdigitalrecords/sets/80s-smart-radio-find-your	80s	30	2.0	15	73115681 74419290 47322653 52752829 34122390 61044701 21145653 15774855 15760735 27718755 445005 10527278 29890210 75065012 100374347 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
296293945	Wanderlust EP	https://soundcloud.com/hollow-coves/sets/wanderlust-ep-1	Indie Folk	861	129.0	6	292619527 305418163 172821893 305418166 172821888 305418216 	117739965	Hollow Coves	https://soundcloud.com/hollow-coves
62379250	4B - Weapons EP (JEFF052)	https://soundcloud.com/maddecent/sets/4b-weapons-ep-jeff052	Dance	1378	385.0	3	179957077 179957068 179957053 	14730	Mad Decent	https://soundcloud.com/maddecent
2129204	Blaqstarr - She Is Love (The Remixes)	https://soundcloud.com/interscope/sets/blaqstarr-she-is-love-the	Dance Electronic	12	1.0	3	49701557 50151643 50151644 	1377057	Interscope Records	https://soundcloud.com/interscope
1300583434	Bigroom Never Dies	https://soundcloud.com/hardwell/sets/bigroom-never-dies-2	Dance	15	1.0	2	1104878176 472868154 	296190	HARDWELL	https://soundcloud.com/hardwell
17215437	Cosmo's Midnight - Goodnight / Moshi [Free Download]	https://soundcloud.com/nickraymondg/sets/cosmos-midnight-goodnight	Chill Trap	692	235.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
128243465	"WestCoast: ""Tomorrowland 2015"" (Official Playlist)"	https://soundcloud.com/officialdigitalrecords/sets/westcoast	party	72	7.0	5	75151590 175154447 157704209 158786542 143109582 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
121268902	Ferry Corsten - Hello World EP Part 2 [OUT NOW]	https://soundcloud.com/ferry-corsten/sets/ferry-corsten-hello-world-ep-part-2	Dance	305	78.0	5	204157281 213934524 212779190 213781250 213608099 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
991588885	Laidback Luke - Can't Hold My Tongue (feat. SXMSON)	https://soundcloud.com/laidbackluke/sets/laidback-luke-cant-hold-my	Dance & EDM	33	10.0	1	759838771 	236295	LaidbackLuke	https://soundcloud.com/laidbackluke
94913809	Grandtheft & Keys N Krates - Keep It 100 (Remixes)	https://soundcloud.com/maddecent/sets/grandtheft-keys-n-krates-keep	dance	2554	677.0	4	198915522 198915544 198915622 198915697 	14730	Mad Decent	https://soundcloud.com/maddecent
3744376	Salva - Odd Furniture EP	https://soundcloud.com/nickraymondg/sets/salva-odd-furniture-ep	Trap / Hip-Hop	103	25.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
1287186727	Unchained	https://soundcloud.com/blasterjaxx/sets/unchained-686876643	Big Room	17	7.0	1	1088121715 	1495169	BLASTERJAXX	https://soundcloud.com/blasterjaxx
3197262	Skrillex - Leaving EP	https://soundcloud.com/skrillex/sets/leaving-ep		25724	5011.0	3	73653369 73653370 73653371 	856062	Skrillex	https://soundcloud.com/skrillex
7789848	80s Dance Music (Vol ~ 002) *Greatest Hits*	https://soundcloud.com/officialdigitalrecords/sets/80sgreatesthits002	80s	29	5.0	15	2258393 46662684 73115681 73115646 74419290 9436047 15774855 100374347 10594299 2990709 129803821 73115582 73115520 13605763 129689947 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
808941921	My official Tribute Remix to Avicii - SOS (feat. Aloe Blacc)	https://soundcloud.com/laidbackluke/sets/my-official-tribute-remix-to		50	16.0	2	620044740 620044524 	236295	LaidbackLuke	https://soundcloud.com/laidbackluke
44229889	Of Mice & Men - s/t (Album Stream)	https://soundcloud.com/riserecords/sets/of-mice-men-st-album-stream-2	rock	2662	482.0	10	159670625 159670621 159670620 159670618 159670616 159670614 159670612 159670611 159670609 159670605 	2185042	Rise Records	https://soundcloud.com/riserecords
1136265742	Tiësto - The Business	https://soundcloud.com/musical-freedom/sets/tiesto-the-business		236	40.0	1	893127532 	2709976	Musical Freedom	https://soundcloud.com/musical-freedom
923340001	Queen Elizabeth (Remixes)	https://soundcloud.com/cheatcodesmusic/sets/queen-elizabeth-remixes	Dance	4	1.0	2	300931137 300931130 	130526858	CHEAT CODES	https://soundcloud.com/cheatcodesmusic
847202924	Layers (Remixed)	https://soundcloud.com/partyfavor/sets/layers-remixed	Dance & EDM	200	58.0	8	653599805 651718712 653599751 653599637 653600123 653599436 650254472 650254784 	2473151	PARTY FAVOR	https://soundcloud.com/partyfavor
124781739	MDBP 15 Mix [Made by  Diplo & Friends Radio]	https://soundcloud.com/maddecent/sets/mdbp-15-mix-made-by-diplo		1837	369.0	1	213992937 	14730	Mad Decent	https://soundcloud.com/maddecent
923324650	Twilight Zone (Dance Valley Anthem 2009)	https://soundcloud.com/hardwell/sets/twilight-zone-dance-valley	Dance	3	0.0	2	302325004 302324146 	296190	HARDWELL	https://soundcloud.com/hardwell
625937727	GTA - La Nueva Clásica	https://soundcloud.com/maddecent/sets/gta-la-nueva-clasica	Dance & EDM	295	58.0	6	506340069 516426027 516427548 516428706 516430899 516434457 	14730	Mad Decent	https://soundcloud.com/maddecent
359222483	Sam Airey - The Flood (+ B-side)	https://soundcloud.com/samairey/sets/sam-airey-the-flood-b-side	Folk & Singer-Songwriter	10	1.0	2	346433992 346433983 	1292317	samairey	https://soundcloud.com/samairey
7718833	Dr. Dre (Deathrow, Chronic, Classic Tracks & Remixes) *GreatestHits*	https://soundcloud.com/officialdigitalrecords/sets/drdregreatesthits	Rap	125	35.0	1	58786782 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
1216075267	Live Forever Remixed	https://soundcloud.com/ferry-corsten/sets/live-forever-remixed	Dance	1	0.0	2	475619532 941397460 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
3014840	MF Radio	https://soundcloud.com/musical-freedom/sets/musical-freedom-radio		1052	197.0	15	61271809 64574425 68119320 71583543 106203630 180745383 188171369 193389049 198586334 202837124 207670491 212493499 217209026 221444624 226113986 	2709976	Musical Freedom	https://soundcloud.com/musical-freedom
40511219	'Jungle' by X Ambassadors & Jamie N Commons - The New World Cup Anthem	https://soundcloud.com/interscope/sets/jungle-by-x-ambassadors-jamie	Alternative	402	140.0	0		1377057	Interscope Records	https://soundcloud.com/interscope
2525246	Jeffree's Volume 5	https://soundcloud.com/maddecent/sets/jeffrees-volume-5	TrapHipHopMoombahtonElectroDubstepBanger	136	19.0	5	51695152 51695155 53340354 53340355 53340356 	14730	Mad Decent	https://soundcloud.com/maddecent
866890	Joshua Hyslop - Cold Wind EP	https://soundcloud.com/nettwerkmusicgroup/sets/joshua-hyslop-cold-wind-ep	indie folk	34	4.0	6	17205687 17205688 17206004 17206005 17206006 17206007 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
2684932	Tracks	https://soundcloud.com/robin-schulz/sets/tracks-976		808	147.0	7	48585962 51637711 34915078 39729958 37445840 26930664 26281405 	7293319	Robin Schulz	https://soundcloud.com/robin-schulz
