UserID	username	permalink_url	followers_count	Playlist count	track count
114613587	Sndig⦶	https://soundcloud.com/sndig0	51	1	4
2535530	OMN	https://soundcloud.com/olliemn	42561	1	22
407315	NOSAJ THING	https://soundcloud.com/nosajthing	135282	6	58
130798	Rob Costlow	https://soundcloud.com/robcostlow	831	4	37
56697490	mariovinuela	https://soundcloud.com/mariovinuela	1429	17	138
287389363	Adam Weikert	https://soundcloud.com/adamweikert	680	3	18
11689028	madokama	https://soundcloud.com/madokama	376	2	29
43763978	Nahla Hazem.	https://soundcloud.com/nahla_hazem	14954	0	44
27982136	Dirk Maassen	https://soundcloud.com/ascoltadi	18427	53	236
3720036	Joe Alexander Shepherd	https://soundcloud.com/joe-shepherd	4773	2	78
1624186	Oliver Sadie	https://soundcloud.com/oliversadie	17445	15	123
106690144	Gerlinda van den Berg	https://soundcloud.com/gerlinda-van-den-berg	557	0	11
3894128	NΣΣT	https://soundcloud.com/neet	25300	7	76
21461833	Mikyle Busson	https://soundcloud.com/mikyle-busson	596	6	2
300670175	Mattia Cherubini	https://soundcloud.com/mattiacherubini-801285242	87	0	8
11175873	Really Slow Motion	https://soundcloud.com/reallyslowmotion	9174	9	52
7011035	Stephan Beneking	https://soundcloud.com/stephan-beneking	4007	24	66
140186	chad lawson	https://soundcloud.com/chad-lawson	55549	27	240
20199707	Fabrizio_Motta	https://soundcloud.com/fawito	315	0	16
2302	Headphone Commute	https://soundcloud.com/headphonecommute	23196	14	263
1487760	cmdigital	https://soundcloud.com/cmdigital	4354	28	416
321912	jagarrin	https://soundcloud.com/jagarrin	51	0	1
15395790	Raphaël Laouen	https://soundcloud.com/raphael-laouen	864	2	14
3763733	Stein_Thor	https://soundcloud.com/steinithor	3133	59	526
33260309	ChristianSmith	https://soundcloud.com/christiansmith-7	3790	6	42
3988949	2L - Lindberg Lyd	https://soundcloud.com/2l-lindberg-lyd	469	4	29
2040472	Halο	https://soundcloud.com/haloproject	5644	9	40
43971250	Andrew Souter	https://soundcloud.com/andrew_souter	6298	5	54
215156	kidwave	https://soundcloud.com/kidwave	398	1	5
1173592	Rameses B	https://soundcloud.com/ramesesb	126763	29	274
49280155	Eroscores	https://soundcloud.com/edmaniak100	476	2	37
176726	Keith Kenniff	https://soundcloud.com/keithkenniff	82236	37	465
28041111	donaldchen	https://soundcloud.com/donaldchen	117	1	11
18439088	pianozero	https://soundcloud.com/pianozero	784	6	39
280358523	OLIVIA BELLI OFFICIAL	https://soundcloud.com/oliviabelliofficial	264	6	77
215003425	La Finestra	https://soundcloud.com/lafinestra	650	1	20
188998	Erased Tapes	https://soundcloud.com/erasedtapes	100913	50	268
3321	Korablove	https://soundcloud.com/korablove	9001	28	259
15605069	Francesco Berta	https://soundcloud.com/francescoberta	1791	16	118
12414816	Garrett Vandenberg	https://soundcloud.com/garrettvandenberg	464	2	17
435799	DeccaRecords	https://soundcloud.com/deccarecords	1986778	68	351
14696930	Vivian Roost	https://soundcloud.com/vivianroost	353	4	38
603735318	Pattles	https://soundcloud.com/doomrock8	785	3	44
6351890	Inky Callora	https://soundcloud.com/inxcallora	4134	2	20
297941490	LYDIA	https://soundcloud.com/lalydia	4149	1	11
325414499	Joytastic	https://soundcloud.com/user-788747879	2762	0	50
142223467	MCK	https://soundcloud.com/hoanglongnger	91360	3	47
26816398	TheLiveCat	https://soundcloud.com/thelivecat	294	0	98
68715998	iwamizu	https://soundcloud.com/iwamizu	15533	1	20
161969428	도시고독	https://soundcloud.com/karisa1	715	1	17
4497460	Cyrille Aimee	https://soundcloud.com/cyrilleaimee	4315	0	8
262389396	umyeoon	https://soundcloud.com/melg1024	196	0	1
265820929	Jaeeun	https://soundcloud.com/jennuarjennuary	999	0	9
101886332	Kim Cat-fish	https://soundcloud.com/kim-cat-fish	838	0	1
13643895	Randy Haddock	https://soundcloud.com/randyhaddock	1283	0	28
10625541	James Stines	https://soundcloud.com/james-stines	37	1	2
136063203	Jupiter	https://soundcloud.com/jupiiiter	2016	38	29
229104834	Sail	https://soundcloud.com/ysbloo	1301	0	3
19874718	Eddie Pagaduan	https://soundcloud.com/eddiepagaduan	324	1	12
38160405	aseneca	https://soundcloud.com/a-seneca	1055	0	14
213216760	Urban Coffee Music	https://soundcloud.com/itsumo-ganbaro	211	0	2
793243342	samizam	https://soundcloud.com/user-397142028	6	0	5
30992762	user211910618	https://soundcloud.com/user211910618	96	0	1
51254416	Mahmoud Nassar 8	https://soundcloud.com/mahmoud-nassar-7	654	2	8
166074268	adelineum	https://soundcloud.com/adelineum	1877	4	12
328387013	Nori.Nøkii	https://soundcloud.com/user-60208049	97	13	4
2818752	Miri Meri	https://soundcloud.com/qu-nh-kh	2433	0	2
31096354	Emanuel	https://soundcloud.com/emanuel-joseph-whiteman	629	0	23
59661003	Cold Weather Company	https://soundcloud.com/cold-weather-company	4372	17	150
104763345	Salma Yahya	https://soundcloud.com/salma-yahya-6	1229	4	21
69691593	Shayan	https://soundcloud.com/shayanrav	562	3	29
105043042	mxmtoon	https://soundcloud.com/mxmtoon	91616	38	139
90875046	Sarah Edmonds Jazz	https://soundcloud.com/sarah-edmonds-jazz	69	0	1
45328852	total eclipse	https://soundcloud.com/camembert	311	4	12
18669036	ANXWERME	https://soundcloud.com/anxwerme	563	1	30
4608552	Audrey English	https://soundcloud.com/audee	1783	0	18
53068543	Aberrant Jazz	https://soundcloud.com/aberrant-jazz	983	0	1
122755272	Ollie Heron	https://soundcloud.com/ohjazz	305	2	7
2405576	Neil Schmitt	https://soundcloud.com/neilschmitt	253	6	32
311517218	Classical Jazz Guitar Club	https://soundcloud.com/classicaljazzguitarclub	300	19	417
506212818	Scarlett Park	https://soundcloud.com/scarlettpark	596	0	15
207050697	Chet Baker	https://soundcloud.com/chet-baker-official	13062	365	4454
11351957	Danz Cheng Shih Ee	https://soundcloud.com/danz-cheng-shih-ee	13333	0	59
3475253	Bruno Major	https://soundcloud.com/mrbrunomajor	36050	6	45
25449531	Jacarandá	https://soundcloud.com/rodesnanda	1895	2	2
127548397	Maurice Lange	https://soundcloud.com/maurice-lange-2	311	31	1
302229472	Blue.D	https://soundcloud.com/bluedjjang	28197	0	23
11821353	yael wolfenson	https://soundcloud.com/yael-wolfenson	883	2	1
1260999	Andy BSK	https://soundcloud.com/andy-bsk	1841	43	183
554910162	Epiphany	https://soundcloud.com/epiphanyoslo	3614	3	104
599974	Dance TV	https://soundcloud.com/dancetelevision	55149	8	716
387446	Boris Brejcha	https://soundcloud.com/boris-brejcha	587639	87	432
56859432	Sweet Music	https://soundcloud.com/sweetmusicofc	123564	288	2320
248362886	ZxNX	https://soundcloud.com/zxnx	2170	8	15
970906459	chu gia anh	https://soundcloud.com/nguyen-hoang-anh-942810829	33	0	30
10688043	Crotekk *live*	https://soundcloud.com/crotekk-live	29159	0	64
2442289	djjoecraig	https://soundcloud.com/djjoecraig	4568	1	123
126993249	Kiki Loretto	https://soundcloud.com/kikiloretto	100	0	7
603584727	VERTEILER	https://soundcloud.com/dieverteiler	712	3	38
64433	Turbo Recordings	https://soundcloud.com/turborecordings	93071	402	1523
254766	Sghenny (MadAttak)	https://soundcloud.com/sghennyy	12953	22	160
998587354	OPAQUE	https://soundcloud.com/opaquerecords	156	0	3
437137596	Electro Junkiee	https://soundcloud.com/electrojunkiee	16897	0	226
266624588	MOGO	https://soundcloud.com/mogo_official	214	1	20
583519692	DOX.	https://soundcloud.com/doxmusic	59	0	41
73433135	Take My Space Records	https://soundcloud.com/takemyspacerec	3120	6	273
512803497	WE ARE ONE Podcast Series	https://soundcloud.com/weareonepodcastseries	1427	2	150
13891043	RAVERS UNITED GERMANY	https://soundcloud.com/ravers-united-germany	773	0	57
150867001	HI-LO	https://soundcloud.com/official-hilo	100520	6	30
947028667	The Warehouse Hanoi	https://soundcloud.com/user-951273249	307	2	23
33601082	▶ GREEN NIGHTS RECORDS ©™	https://soundcloud.com/green-nights-records	4210	77	795
295941009	Yoa	https://soundcloud.com/yoaoaoa	25	0	3
59409074	Hungry Koala Records	https://soundcloud.com/hungrykoalarecords	19653	28	1168
239038959	Hans D Mayor	https://soundcloud.com/hansdmayor	4026	2	887
567740973	MD10 a.k.a. F Rabbeat	https://soundcloud.com/md10-205233588	252	1	17
33050730	Overdosed Series	https://soundcloud.com/yana_overdosed	4961	11	145
69244256	Angeart	https://soundcloud.com/angeart	6645	16	67
4847700	Bongani Zulu	https://soundcloud.com/bonganizulu	1776	6	43
22510392	THE BRVTALIST	https://soundcloud.com/thebrvtalistxx	41359	22	1254
34389215	Underground Tekno	https://soundcloud.com/underground-tekno	23021	152	1216
31287491	PLANET IBIZA	https://soundcloud.com/planetibiza	11822	2961	803
2338593	Kennedy One	https://soundcloud.com/kennedy1music	2549	4	23
687771038	LETS TECHNO records	https://soundcloud.com/letstechnorec	1006	1	500
36201196	Bloop London Radio	https://soundcloud.com/blooplondon	15618	32	3767
63433756	Progressive Astronaut	https://soundcloud.com/progressiveastronaut	177966	10	1205
460873551	Kevin Kloud	https://soundcloud.com/duy-h-i-o-n-141816061	125	1	4
453258672	Forms & Figures	https://soundcloud.com/forms_figures	652	49	243
340418	Surgeon	https://soundcloud.com/dynamic-tension	36483	10	96
109385868	Troally	https://soundcloud.com/troally	5455	0	280
195589881	Paul Messner	https://soundcloud.com/paul-messner-426485785	1231	0	8
179321413	P2Z - Parizinzins	https://soundcloud.com/parizinzins	736	5	126
13473387	When We Dip	https://soundcloud.com/when-we-dip	140897	30	3398
79214935	Dirty Kid Music	https://soundcloud.com/dirty-kid-basel-1	846	1	42
291034419	beats.by.NIJI	https://soundcloud.com/nijibeats-918762993	72	0	4
116611949	Dual Binoculars	https://soundcloud.com/thelasthumanwallet	9	0	1
146327098	issam el-hassani	https://soundcloud.com/issam-el-hassani	151	2	38
3843913	Cozyraps	https://soundcloud.com/cozyraps	305	7	33
206719410	Rifti Beats	https://soundcloud.com/rifti-beats	4971	5	274
130033764	TrackGonEat	https://soundcloud.com/trackgoneat	3264	0	34
45215163	RavnaKensho	https://soundcloud.com/ravna	712	3	51
68855710	Lucas Fader	https://soundcloud.com/lucas-fader	3647	0	39
180101872	KSM	https://soundcloud.com/ksm592	827	1	70
42747891	Dr. SparX Beats	https://soundcloud.com/drsparxbeats	5904	0	42
289985084	Rigel	https://soundcloud.com/rigel-526576391	11	5	1
159520083	ShibuIsAight	https://soundcloud.com/shibuisaight	58	1	19
142028255	Polybius	https://soundcloud.com/realpolybius	748	10	65
135645676	AnimeVibe	https://soundcloud.com/animevibe	29369	6	10
743949688	Pavithrn Parameswaran	https://soundcloud.com/pavithrn-parameswaran-799116427	21	0	5
152496341	odece	https://soundcloud.com/odece	4490	2	54
7691755	Dimari Winston	https://soundcloud.com/dimariw	177	0	26
3309072	Josh Pyke	https://soundcloud.com/josh-pyke	2685	23	155
775012	Pedro_Bernardi	https://soundcloud.com/pedro_bernardi	282	10	2
660827	FalsePropaganda	https://soundcloud.com/false_propaganda	159	1	20
970196	hardlyartrecords	https://soundcloud.com/hardlyartrecords	25042	16	233
55230661	Reynah : part 3	https://soundcloud.com/reynah_3	13765	0	35
22845847	Khuzaima Bin Tahir	https://soundcloud.com/khuzaima-bin-tahir	417	0	1
1974215	MyBlackGuitar	https://soundcloud.com/myblackguitar	605	3	7
8664290	andrew gavin williams	https://soundcloud.com/neweverymorningmusic	7388	1	49
1420709	flatsound	https://soundcloud.com/flatsound	30598	7	99
78575948	All Campus Radio Network	https://soundcloud.com/all-campus-radio-network	118	4	20
13112948	Lea Keeley	https://soundcloud.com/lea-keeley	238	3	37
68306699	Oor	https://soundcloud.com/shariheck	3842	0	26
62967925	tay barker	https://soundcloud.com/tay-barker	563	3	9
46903886	Lbdurandv	https://soundcloud.com/lbdurandv	43	0	1
24814849	jesselsanjuan	https://soundcloud.com/starryeyeds	195	9	30
2162575	lewis watson	https://soundcloud.com/levvis	20496	16	161
31741798	imogenroseb	https://soundcloud.com/imogenroseb	92	1	15
18604897	ODESZA	https://soundcloud.com/odesza	750508	31	171
27741504	Point Point	https://soundcloud.com/pointpoint	99263	14	81
3010673	JNTHN STEIN	https://soundcloud.com/jnthnstein	33392	14	58
40174345	Travis Scott	https://soundcloud.com/travisscott-2	2085120	9	151
229290152	basemnt.	https://soundcloud.com/basemnt	44656	5	22
2171095	TopDawgEnt	https://soundcloud.com/topdawgent	1491138	5	128
116121901	Kaleido	https://soundcloud.com/kaleidocollective	13084	9	42
36551572	San Holo	https://soundcloud.com/sanholobeats	466606	63	160
1723168	BOBBY NOURMAND	https://soundcloud.com/bobbynourmand	8966	4	15
39591136	Forward Thinkers Group	https://soundcloud.com/forwardthinkers	52176	9	96
49169033	Uprise Music	https://soundcloud.com/uprisemusicofficial	56396	45	410
108856420	Whethan	https://soundcloud.com/whethan	165054	7	68
200367864	Samplified	https://soundcloud.com/samplifiedus	33138	8	79
10731939	Jerry Folk	https://soundcloud.com/jerryfolkmusic	132895	7	55
134799724	Emmit Fenn	https://soundcloud.com/emmitfenn	28353	16	93
31130424	jamvvis	https://soundcloud.com/jamvvis	19537	7	67
15161143	Eli Sostre	https://soundcloud.com/elisostre	45208	6	39
18062085	Chill Children	https://soundcloud.com/chillchildren	49312	26	216
899336539	boy in da hood	https://soundcloud.com/dgthanhdong	117	0	5
45854991	Thien Hi'	https://soundcloud.com/thienhiofficial	73557	5	123
264294537	victor	https://soundcloud.com/huynh-nguyen-719907634	6	3	3
293044377	The Wolf	https://soundcloud.com/ltrnnnnnn	13	0	6
862712872	m1k4s4	https://soundcloud.com/nguy-n-h-u-th-ng-222789607	67	5	3
985860319	DARLING	https://soundcloud.com/hoai-linh-946093491	855	0	14
282327674	Anh Tú	https://soundcloud.com/anhtu_1601	1471	0	38
987902113	gkệđýtbựcủa bakugou kátuki ❤️	https://soundcloud.com/user-711636957	13	0	6
970941247	Hoàng Vương	https://soundcloud.com/hoangvuong	9	1	22
902784553	JuongB	https://soundcloud.com/juongbofficial	13694	2	18
1041934099	Thanh Trực	https://soundcloud.com/truc-thanh-588460558	131	0	2
29177147	Double D	https://soundcloud.com/i-ngf	70	12	8
411446838	Phượng Híp	https://soundcloud.com/ho-ng-ng-ph-ng-236057515	4003	0	24
637173033	I'M TIẾN CHIVAS ( CHÍNH CHỦ )	https://soundcloud.com/chivas-n-ck-ph-ti-n	12504	2	41
1012843015	Hảo Hán	https://soundcloud.com/nc-remix-273885611	48	0	40
417594117	Hiderway	https://soundcloud.com/hiderway	4723	3	29
713805112	JIANG	https://soundcloud.com/c-h-a-n-g-724613134	546	1	28
777681631	Vinh Nguyễn	https://soundcloud.com/vinh-tr-n-313881499	464	0	1
182021563	Producer Minh Lý ☑️	https://soundcloud.com/producer-minh-ly	20949	0	20
871001227	Phi Thành Official	https://soundcloud.com/phi-thanh-official	22288	0	11
950693485	NaTra ✪	https://soundcloud.com/ph-m-ph-c-154091203	5697	0	13
326635512	Duke Tran	https://soundcloud.com/duketran88	1234	0	3
1009622581	Mai Dũng	https://soundcloud.com/mai-d-ng-542126627	56	0	4
525634470	Ngoc Thao	https://soundcloud.com/th-o-nguy-n-ng-c-l	42	0	6
830126659	I'm Hoàng Hiệp ✪ ☑️	https://soundcloud.com/ho-ng-hi-p-439051531	1125	0	16
867403513	𝑪𝒂̀ 𝒑𝒉𝒆̂ 𝒔𝒖̛̃𝒂 (đá) ☕	https://soundcloud.com/caphesuad4	1777	1	15
622771209	Hadesisme	https://soundcloud.com/vi-t-c-718653116	290	2	9
1025815816	Cá Heo	https://soundcloud.com/heo-ca-83278007	229	0	2
206393023	ASTN	https://soundcloud.com/astnmusic	6020	7	59
916041973	clarita	https://soundcloud.com/thu-h-ng-738497191	897	0	30
1007825434	𝟹 𝟷 𝟶 𝟽	https://soundcloud.com/user-801131155	1067	0	12
1043324896	rap việt mùa 2	https://soundcloud.com/rap-vi-t-m-a-2	45	0	3
886233388	notNam	https://soundcloud.com/nam-kh-i-605114724	103	0	4
167083501	ChipMunk	https://soundcloud.com/qu-nh-anh-nguy-n-31	9552	4	4
1037174611	PhươngDubai	https://soundcloud.com/ph-ng-280873340	37	0	26
1017427111	L2Share♫140	https://soundcloud.com/l2share140	2823	0	35
1030806811	+***3	https://soundcloud.com/slowedx3	60	0	17
644112135	Long Nguyễn	https://soundcloud.com/fan-cris28-1	808	0	18
979830454	Memory...!	https://soundcloud.com/user-79319235	315	0	29
814859293	Ssahita	https://soundcloud.com/quang-297743249	238	0	9
119987545	Obeah	https://soundcloud.com/obeahdub	2886	0	25
66374689	Relax-Meditation Music :)	https://soundcloud.com/relaxmeditation	24007	6	37
13962329	Sanu Sarngadharan Pillai	https://soundcloud.com/sanu-sarngadharan-pillai	823	7	19
884151	Glenn Morrison	https://soundcloud.com/glennmorrison	85472	34	300
8943488	MCPP	https://soundcloud.com/m-rciacristina	215	2	25
1578091	TroyBoi	https://soundcloud.com/troyboi	516778	7	93
138492510	Decima Revelacao	https://soundcloud.com/decima-revelacao	417	1	2
7053951	CloZee	https://soundcloud.com/clozee	143197	25	130
643040	GoldenStars	https://soundcloud.com/goldenstars	1073	0	7
13685153	BeShOo	https://soundcloud.com/beshoo-1	500	0	7
757520	Lauge & Baba Gnohm	https://soundcloud.com/laugebabagnohm	8228	21	236
56150429	Amr A.Mostafa	https://soundcloud.com/amr-a-mostafa	247	1	3
496988	Kraak & Smaak	https://soundcloud.com/kraaksmaak	60347	148	607
3983809	Dj Dakini	https://soundcloud.com/dj_dakini	14260	3	24
148524437	shiva8402978105	https://soundcloud.com/shiva8402978105	8	0	1
31263731	Arturix Panther	https://soundcloud.com/arturix-panther	1123	1	2
57058586	Goodmorning Beautyful	https://soundcloud.com/goodmorning-beautyful	60	3	16
28559958	spiritfestival	https://soundcloud.com/spiritfestival	3018	2	13
12528530	Mantra Bangalore	https://soundcloud.com/mantra-meditation-circle-bangalore	136	0	2
86653871	Yasmeen Hamdy 9	https://soundcloud.com/yasmeen-hamdy-9	66	4	9
4609190	Sai Art Seema Pokhrel	https://soundcloud.com/sai-art	154	2	37
154377812	Dorothy Guthrie	https://soundcloud.com/dorothyguthrie	43	3	33
109213230	Charlotte Shark	https://soundcloud.com/nasu-derpy-nasu-chan	25	0	10
629446	Mangone	https://soundcloud.com/mangonemusic	76	1	24
4777535	SirensCeol	https://soundcloud.com/sirensceolofficial	54354	5	125
104803410	Spiritual Moment	https://soundcloud.com/spiritualmoment	82941	11	198
41966655	Domo Records : Kitaro	https://soundcloud.com/domo-records-kitaro	4367	7	97
1448579	🔥 Gagarin Project + Gagarin Beats ◐	https://soundcloud.com/gagarinproject	20837	22	90
10587632	Indie Folk Central	https://soundcloud.com/indiefolkcentral	21066	96	614
293459004	BeyondChivalry	https://soundcloud.com/beyondchivalrybeats	299	4	36
66682829	tous	https://soundcloud.com/hydrangea99	759	1	10
65297961	Chris Harvest	https://soundcloud.com/chrisharvest	449	0	14
15625705	Anson Seabra	https://soundcloud.com/ansonseabra	40579	8	104
74301218	chevy🌸	https://soundcloud.com/chevyha	17152	6	18
225313620	Land Of Trees	https://soundcloud.com/landoftreesmusic	967	3	41
575218341	PHTh	https://soundcloud.com/m-o-455315520	107	1	15
1654576	SYML	https://soundcloud.com/symlmusic	21764	9	82
231310147	kiệt	https://soundcloud.com/user-604968763	301	1	10
5546045	mellow fellow	https://soundcloud.com/mellowfellowstudios	23389	2	28
23914778	Mahmoud E'Sheikh	https://soundcloud.com/shoutingintothevoid	350	2	12
4853770	Joel Ansett	https://soundcloud.com/joel-ansett	3212	6	41
4384861	The Saxophones	https://soundcloud.com/thesaxophones	1941	1	9
147247617	Canyon City	https://soundcloud.com/canyon-city	933	4	45
38336154	Chase McBride	https://soundcloud.com/chase-mcbride	1733	7	59
22468081	TOLEDO	https://soundcloud.com/toledo_music	2499	7	27
2389448	St. South	https://soundcloud.com/stsouth	12029	4	17
13073629	Winter Aid	https://soundcloud.com/winteraid	2091	2	10
12068953	Mademoiselle	https://soundcloud.com/ch-n-chaly	30249	1	13
13361762	Sandtimer	https://soundcloud.com/sandtimer	641	9	37
145759306	Adrian Bliss	https://soundcloud.com/adrian-bliss-2	2130	1	19
24456122	splendiferachie	https://soundcloud.com/splendiferachie	30649	3	132
4773	asthmatickitty	https://soundcloud.com/asthmatickitty	20361	24	291
250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup	54156	434	3070
140927324	Summer Salt	https://soundcloud.com/summersaltband	19170	10	86
34850891	Harrison Storm	https://soundcloud.com/harrisonstorm	8031	2	17
6214605	Amarante :)	https://soundcloud.com/amarantemusic	34149	10	106
30947842	Whitney Knowles 1	https://soundcloud.com/whitney-knowles-1	108	1	12
257067145	vad	https://soundcloud.com/bad-sm	43	3	37
22845847	Khuzaima Bin Tahir	https://soundcloud.com/khuzaima-bin-tahir	417	0	1
83643215	CrystalNova-	https://soundcloud.com/lightning-noctis	48	0	36
38183239	Lullaby Babies	https://soundcloud.com/lullaby-babies	4236	6	37
7256751	Sandi Kimmel	https://soundcloud.com/sandikimmel	149	0	43
6275597	Luke Sital-Singh	https://soundcloud.com/lukesitalsingh	8385	22	96
105043042	mxmtoon	https://soundcloud.com/mxmtoon	91616	38	139
4371266	EDEN	https://soundcloud.com/iameden	256293	5	47
23769973	JubyPhonic	https://soundcloud.com/jubyphonic-p	76933	2	178
19710656	Cigarettes After Sex	https://soundcloud.com/cigarettesaftersex	214578	12	52
5604096	Cam	https://soundcloud.com/orangeakatoanlee	51161	1	57
124161243	colourblind_chameleon	https://soundcloud.com/colourblind_chameleon	696	5	29
22356361	JONI	https://soundcloud.com/listentojoni	5111	2	12
371296	Kyson	https://soundcloud.com/kyson	18865	15	115
52171618	James Fauntleroy	https://soundcloud.com/thejamesfauntleroy	37974	7	83
142791443	Sevyn Streeter	https://soundcloud.com/sevyn-4	62584	14	132
11659331	India Shawn	https://soundcloud.com/indiashawn	10101	4	47
6406693	TASH SULTANA	https://soundcloud.com/tash-sultana	89445	4	47
79438911	orion sun	https://soundcloud.com/orionsun	9652	5	67
2950961	Milan Ring	https://soundcloud.com/milanring	5160	3	31
4735371	edbl	https://soundcloud.com/edbledbl	654	9	130
97546297	JGrrey	https://soundcloud.com/jgrrey	3173	2	20
2118455	Aaron Taylor	https://soundcloud.com/aaronpaultaylor	5481	12	65
201120549	Amber Mark	https://soundcloud.com/ambermark	12408	5	54
92264060	Otis Kane	https://soundcloud.com/otiskane	11865	3	35
51562330	Kehlani	https://soundcloud.com/kehlanimusic	727244	9	148
54279250	Eloise	https://soundcloud.com/eloweeeezy	5616	1	14
513752148	Paloma Mami	https://soundcloud.com/palomamami	8526	1	17
203222772	Pink Sweat$	https://soundcloud.com/pinksweats	53346	11	60
308962554	Bathe	https://soundcloud.com/batheboys	975	4	20
144755778	goodboy noah	https://soundcloud.com/goodboynoah	20191	5	44
5311991	Eddington Again	https://soundcloud.com/eddingtonagain	701	5	30
67850165	ANGEL + DREN	https://soundcloud.com/angelanddren	4093	2	35
5652375	Zanski	https://soundcloud.com/zanski	15026	8	100
4182951	Jake Isaac	https://soundcloud.com/iamjakeisaac	4320	9	55
580188789	Jeremiah Paltan	https://soundcloud.com/user-533852732	400	2	30
178304357	Jordan Ward	https://soundcloud.com/jordanalexward	4449	4	26
10177062	VanJess	https://soundcloud.com/vanjessmusic	15367	5	54
19222599	FLORES	https://soundcloud.com/floresitadeluna	1742	0	2
194689738	Jordan Hawkins	https://soundcloud.com/imjordanhawkins	739	2	22
891218980	Eddie Burns	https://soundcloud.com/eddieburns24	49	4	51
937127068	Liyah	https://soundcloud.com/liyah-sc	26	0	8
39114429	Brianna Castro	https://soundcloud.com/castrobrianna	2038	0	2
239394805	HOLY HIVE!	https://soundcloud.com/holyhive	440	13	59
9296469	Sainvil	https://soundcloud.com/bysainvil	5651	2	35
818360755	BIAKO	https://soundcloud.com/theregoesbiako	19	1	2
18638157	Johari Noelle	https://soundcloud.com/joharinoellemusic	278	1	8
4476494	PHORA	https://soundcloud.com/phoraone	223897	11	225
28712191	Ari Lennox	https://soundcloud.com/arilennox	63108	3	44
169191943	Tank	https://soundcloud.com/therealtankmusic	42490	26	267
13914367	Asiahn	https://soundcloud.com/iamasiahn	8903	4	48
42076194	KITTY CASH	https://soundcloud.com/kittycash	23783	2	35
4985350	Charlotte Dos Santos	https://soundcloud.com/charlottedossantos	5695	1	12
89936967	Ama Lou	https://soundcloud.com/amaloumusic	11376	2	16
87097554	JJ Adrian	https://soundcloud.com/jjadrianmusic	684	1	8
3780304	Adeline	https://soundcloud.com/adelinesings	1213	6	56
367506452	Giveon	https://soundcloud.com/giveon	110276	4	27
82489887	Nia Sultana	https://soundcloud.com/niaasultana	1844	0	4
284731884	Evan Dawkins	https://soundcloud.com/evandawkins	576	3	8
13885227	Kali Uchis	https://soundcloud.com/kaliuchis	232492	7	64
61346940	RINI	https://soundcloud.com/rinidawg	20206	4	42
1330033	Thomas Hayden	https://soundcloud.com/thomashayden	191585	0	12
25343050	NoMBe	https://soundcloud.com/nombe	33415	11	95
170729809	Chill Nation	https://soundcloud.com/allchillnation	292374	2	21
286019210	neutral.	https://soundcloud.com/neutralmakesmusic	6119	23	26
26533367	MKJ	https://soundcloud.com/mkjaff	23297	13	47
168160673	Soave Tunes	https://soundcloud.com/selectedtunes	31938	51	477
3733538	Amy Kalea	https://soundcloud.com/amykalea	175	0	6
70847422	Soave	https://soundcloud.com/soaverecords	55216	254	348
5690828	TRINIX	https://soundcloud.com/trinix1	32656	12	133
232752420	No Fundo Da Caixa	https://soundcloud.com/user-130831324	588	0	1
165708306	Jack Wins	https://soundcloud.com/jackwinsmusic	19938	19	60
185285616	Bootleg - EDMDIGITAL.com	https://soundcloud.com/bootlegedmdigital	4489	0	5
16509370	PETIT BISCUIT	https://soundcloud.com/petitbiscuit	251302	14	87
340968758	Nora Van Elken	https://soundcloud.com/noravanelken	4807	3	20
58207447	RudeLies	https://soundcloud.com/rudelies	21560	62	63
270649220	Beau Collins VIP	https://soundcloud.com/beaucollinsvip	2642	0	7
401899701	KLOUD	https://soundcloud.com/wearekloud	22886	7	47
82787015	Future House Music	https://soundcloud.com/futurehousemusic	272877	13	252
246799134	Olosai	https://soundcloud.com/olosai	23179	9	62
18512467	Galantis	https://soundcloud.com/wearegalantis	477254	57	297
207270292	Wizzay	https://soundcloud.com/iamwizzay	892	0	15
2068138	Martin Garrix	https://soundcloud.com/martingarrix	2009129	1	70
86560544	La Tropicál	https://soundcloud.com/latropical	154149	43	28
172496773	Maggie Lindemann	https://soundcloud.com/xmaggielindemann	38563	2	26
296978249	2LITMUSIC	https://soundcloud.com/user-469334964	9	0	2
80395241	ZHU	https://soundcloud.com/zhu	438295	33	147
143923138	Anthony Keyrouz	https://soundcloud.com/anthonykeyrouz	13137	6	47
4545	solomun	https://soundcloud.com/solomun	687740	0	99
213456966	Afterlife	https://soundcloud.com/afterlifeofc	135892	54	330
515770545	Running Clouds	https://soundcloud.com/running_clouds	6236	49	211
153154857	Gaarden & Coots	https://soundcloud.com/gaarden-coots	2032	3	6
171331	Cedric Gervais	https://soundcloud.com/cedricgervais	3060407	49	244
1028266	Phantoms	https://soundcloud.com/phantoms	26039	21	109
54506965	Kungs	https://soundcloud.com/kungsmusic	142302	6	56
8261440	REY&KJAVIK	https://soundcloud.com/rkjvk	33334	51	88
29968445	Armin van Buuren	https://soundcloud.com/arminvanbuuren	1070277	361	1749
846631	Thomas Jack.	https://soundcloud.com/thomasjackmusic	305091	3	39
825822	4B	https://soundcloud.com/dj4b	134323	23	95
62352123	Hugo Petitier	https://soundcloud.com/hugo-petitier	688	0	23
1035372295	The Container	https://soundcloud.com/thecontainer	18	0	2
8040278	Nora En Pure	https://soundcloud.com/noraenpure	229156	66	553
